RMSE,Method,Phantom,Seed,Nt,Dd,bins
0.15818434641532997,L1x₀B,Single Channel,1000,5000,30,30
0.15816367415020205,L2x₀B,Single Channel,1000,5000,30,30
0.16500869779447583,L0x₀DₓB,Single Channel,1000,5000,30,30
0.13024635184478214,L1x₀DₓB,Single Channel,1000,5000,30,30
0.13199554835604824,L2x₀DₓB,Single Channel,1000,5000,30,30
0.11794014753230456,L0B,Single Channel,2000,5000,30,30
0.11973878842448236,L1B,Single Channel,2000,5000,30,30
0.12089123325637287,L2B,Single Channel,2000,5000,30,30
0.02099579591088275,L0DₓB,Single Channel,2000,5000,30,30
0.017711403361274074,L1DₓB,Single Channel,2000,5000,30,30
0.10951200201641595,L2DₓB,Single Channel,2000,5000,30,30
0.11348109631990423,L0x₀B,Single Channel,2000,5000,30,30
0.1494492823893648,L1x₀B,Single Channel,2000,5000,30,30
0.14944605687544574,L2x₀B,Single Channel,2000,5000,30,30
0.021597032698968843,L0x₀DₓB,Single Channel,2000,5000,30,30
0.07614253041261916,L1x₀DₓB,Single Channel,2000,5000,30,30
0.08361323385872509,L2x₀DₓB,Single Channel,2000,5000,30,30
0.14133673489675908,L0B,Single Channel,3000,5000,30,30
0.14138519818438458,L1B,Single Channel,3000,5000,30,30
0.14145070488225317,L2B,Single Channel,3000,5000,30,30
0.09599737035187007,L0DₓB,Single Channel,3000,5000,30,30
0.10207789158660492,L1DₓB,Single Channel,3000,5000,30,30
0.10728421784895113,L2DₓB,Single Channel,3000,5000,30,30
0.14565843511790383,L0x₀B,Single Channel,3000,5000,30,30
0.15996613694633072,L1x₀B,Single Channel,3000,5000,30,30
0.1599442241356276,L2x₀B,Single Channel,3000,5000,30,30
0.10237555720711668,L0x₀DₓB,Single Channel,3000,5000,30,30
0.12798196860295363,L1x₀DₓB,Single Channel,3000,5000,30,30
0.13175627696670122,L2x₀DₓB,Single Channel,3000,5000,30,30
0.12115435287478854,L0B,Single Channel,4000,5000,30,30
0.12246977421346407,L1B,Single Channel,4000,5000,30,30
0.12307517885933134,L2B,Single Channel,4000,5000,30,30
0.0040906961527708025,L0DₓB,Single Channel,4000,5000,30,30
0.003111107853596141,L1DₓB,Single Channel,4000,5000,30,30
0.004524851119641114,L2DₓB,Single Channel,4000,5000,30,30
0.12095786568437773,L0x₀B,Single Channel,4000,5000,30,30
0.15394475942941283,L1x₀B,Single Channel,4000,5000,30,30
0.15392532616206317,L2x₀B,Single Channel,4000,5000,30,30
0.004489529151068168,L0x₀DₓB,Single Channel,4000,5000,30,30
0.07389670943359514,L1x₀DₓB,Single Channel,4000,5000,30,30
0.08318858230426301,L2x₀DₓB,Single Channel,4000,5000,30,30
0.12299653202918479,L0B,Single Channel,5000,5000,30,30
0.12452591502641924,L1B,Single Channel,5000,5000,30,30
0.1254592676110138,L2B,Single Channel,5000,5000,30,30
0.013380343532755764,L0DₓB,Single Channel,5000,5000,30,30
0.013321185158661522,L1DₓB,Single Channel,5000,5000,30,30
0.014626346264717887,L2DₓB,Single Channel,5000,5000,30,30
0.12334908901892624,L0x₀B,Single Channel,5000,5000,30,30
0.15576480628723127,L1x₀B,Single Channel,5000,5000,30,30
0.15573793897139354,L2x₀B,Single Channel,5000,5000,30,30
0.013518132401858384,L0x₀DₓB,Single Channel,5000,5000,30,30
0.06480100795630205,L1x₀DₓB,Single Channel,5000,5000,30,30
0.07945014481377435,L2x₀DₓB,Single Channel,5000,5000,30,30
0.13499954795353306,L0B,Single Channel,6000,5000,30,30
0.13458412572648656,L1B,Single Channel,6000,5000,30,30
0.13450845779003961,L2B,Single Channel,6000,5000,30,30
0.02697913879292005,L0DₓB,Single Channel,6000,5000,30,30
0.05560387140492834,L1DₓB,Single Channel,6000,5000,30,30
0.07056080228475851,L2DₓB,Single Channel,6000,5000,30,30
0.13533672204366276,L0x₀B,Single Channel,6000,5000,30,30
0.15566762283637467,L1x₀B,Single Channel,6000,5000,30,30
0.1556465778322238,L2x₀B,Single Channel,6000,5000,30,30
0.025668337879315495,L0x₀DₓB,Single Channel,6000,5000,30,30
0.10742849475233004,L1x₀DₓB,Single Channel,6000,5000,30,30
0.11156795099779597,L2x₀DₓB,Single Channel,6000,5000,30,30
0.11481765180423945,L0B,Single Channel,7000,5000,30,30
0.11645449233947802,L1B,Single Channel,7000,5000,30,30
0.11777708771446128,L2B,Single Channel,7000,5000,30,30
0.005819745255617884,L0DₓB,Single Channel,7000,5000,30,30
0.09439785731770362,L1DₓB,Single Channel,7000,5000,30,30
0.10943030546181416,L2DₓB,Single Channel,7000,5000,30,30
0.11351726025879784,L0x₀B,Single Channel,7000,5000,30,30
0.14966587484797883,L1x₀B,Single Channel,7000,5000,30,30
0.14966187526446034,L2x₀B,Single Channel,7000,5000,30,30
0.005092911338327289,L0x₀DₓB,Single Channel,7000,5000,30,30
0.05957252541976214,L1x₀DₓB,Single Channel,7000,5000,30,30
0.1482648119509714,L2x₀DₓB,Single Channel,7000,5000,30,30
0.13168185975745564,L0B,Single Channel,8000,5000,30,30
0.13033397323354834,L1B,Single Channel,8000,5000,30,30
0.12941601893768928,L2B,Single Channel,8000,5000,30,30
0.004860140165767783,L0DₓB,Single Channel,8000,5000,30,30
0.002764178479233486,L1DₓB,Single Channel,8000,5000,30,30
0.012460629591858896,L2DₓB,Single Channel,8000,5000,30,30
0.13164851701143132,L0x₀B,Single Channel,8000,5000,30,30
0.15520926424330908,L1x₀B,Single Channel,8000,5000,30,30
0.1552005821021738,L2x₀B,Single Channel,8000,5000,30,30
0.004837990861083707,L0x₀DₓB,Single Channel,8000,5000,30,30
0.08975356328636674,L1x₀DₓB,Single Channel,8000,5000,30,30
0.09514052748442677,L2x₀DₓB,Single Channel,8000,5000,30,30
0.14004234649736985,L0B,Single Channel,9000,5000,30,30
0.1412607418932888,L1B,Single Channel,9000,5000,30,30
0.141770531616536,L2B,Single Channel,9000,5000,30,30
0.08548655518149964,L0DₓB,Single Channel,9000,5000,30,30
0.10597181781244634,L1DₓB,Single Channel,9000,5000,30,30
0.1426394007525845,L2DₓB,Single Channel,9000,5000,30,30
0.13951315999813843,L0x₀B,Single Channel,9000,5000,30,30
0.15517046064742443,L1x₀B,Single Channel,9000,5000,30,30
0.15515575543841828,L2x₀B,Single Channel,9000,5000,30,30
0.08381100884952454,L0x₀DₓB,Single Channel,9000,5000,30,30
0.12352050956666594,L1x₀DₓB,Single Channel,9000,5000,30,30
0.1302036815928199,L2x₀DₓB,Single Channel,9000,5000,30,30
0.14669127210788602,L0B,Single Channel,10000,5000,30,30
0.14534466796957624,L1B,Single Channel,10000,5000,30,30
0.14493291946958128,L2B,Single Channel,10000,5000,30,30
0.11804008298829595,L0DₓB,Single Channel,10000,5000,30,30
0.11236716312123966,L1DₓB,Single Channel,10000,5000,30,30
0.11582199906042223,L2DₓB,Single Channel,10000,5000,30,30
0.14550223303041565,L0x₀B,Single Channel,10000,5000,30,30
0.15702251539697903,L1x₀B,Single Channel,10000,5000,30,30
0.1569993386943267,L2x₀B,Single Channel,10000,5000,30,30
0.12154363983985804,L0x₀DₓB,Single Channel,10000,5000,30,30
0.1254061010721516,L1x₀DₓB,Single Channel,10000,5000,30,30
0.12994960490877547,L2x₀DₓB,Single Channel,10000,5000,30,30
0.16217913704760115,L0B,Single Channel,1000,5000,30,40
0.16456133435586612,L1B,Single Channel,1000,5000,30,40
0.16770606789252374,L2B,Single Channel,1000,5000,30,40
0.035374840743831445,L0DₓB,Single Channel,1000,5000,30,40
0.21449834859286498,L1DₓB,Single Channel,1000,5000,30,40
0.06595131560068772,L2DₓB,Single Channel,1000,5000,30,40
0.1625095944285243,L0x₀B,Single Channel,1000,5000,30,40
0.16493333402507657,L1x₀B,Single Channel,1000,5000,30,40
0.16805496734971556,L2x₀B,Single Channel,1000,5000,30,40
0.1794786518933805,L0x₀DₓB,Single Channel,1000,5000,30,40
0.2189533551291322,L1x₀DₓB,Single Channel,1000,5000,30,40
0.06626459137649866,L2x₀DₓB,Single Channel,1000,5000,30,40
0.13507334355618872,L0B,Single Channel,2000,5000,30,40
0.13497785259199918,L1B,Single Channel,2000,5000,30,40
0.13497191934749997,L2B,Single Channel,2000,5000,30,40
0.12119425199138041,L0DₓB,Single Channel,2000,5000,30,40
0.12002663899391558,L1DₓB,Single Channel,2000,5000,30,40
0.13528571878803228,L2DₓB,Single Channel,2000,5000,30,40
0.13596727236405448,L0x₀B,Single Channel,2000,5000,30,40
0.1358382994149101,L1x₀B,Single Channel,2000,5000,30,40
0.13584504228722774,L2x₀B,Single Channel,2000,5000,30,40
0.12146452614485845,L0x₀DₓB,Single Channel,2000,5000,30,40
0.12060653892113278,L1x₀DₓB,Single Channel,2000,5000,30,40
0.1361182102930287,L2x₀DₓB,Single Channel,2000,5000,30,40
0.12277769629320823,L0B,Single Channel,3000,5000,30,40
0.12314569283148251,L1B,Single Channel,3000,5000,30,40
0.1234997084483157,L2B,Single Channel,3000,5000,30,40
0.045356553306781455,L0DₓB,Single Channel,3000,5000,30,40
0.07323197617512475,L1DₓB,Single Channel,3000,5000,30,40
0.08365263208709374,L2DₓB,Single Channel,3000,5000,30,40
0.12131315510129224,L0x₀B,Single Channel,3000,5000,30,40
0.12156318081151088,L1x₀B,Single Channel,3000,5000,30,40
0.1220122306172766,L2x₀B,Single Channel,3000,5000,30,40
0.041513123759631294,L0x₀DₓB,Single Channel,3000,5000,30,40
0.0708566500883799,L1x₀DₓB,Single Channel,3000,5000,30,40
0.08168134020734667,L2x₀DₓB,Single Channel,3000,5000,30,40
0.1257351055305151,L0B,Single Channel,4000,5000,30,40
0.12590127228583958,L1B,Single Channel,4000,5000,30,40
0.1260709502644422,L2B,Single Channel,4000,5000,30,40
0.11138583589574015,L0DₓB,Single Channel,4000,5000,30,40
0.10609412792981499,L1DₓB,Single Channel,4000,5000,30,40
0.10915455719786414,L2DₓB,Single Channel,4000,5000,30,40
0.12505808847493152,L0x₀B,Single Channel,4000,5000,30,40
0.14055819735255634,L1x₀B,Single Channel,4000,5000,30,40
0.12537232959502806,L2x₀B,Single Channel,4000,5000,30,40
0.11014614693540428,L0x₀DₓB,Single Channel,4000,5000,30,40
0.11201158792281199,L1x₀DₓB,Single Channel,4000,5000,30,40
0.11082296404208271,L2x₀DₓB,Single Channel,4000,5000,30,40
0.12444266330812409,L0B,Single Channel,5000,5000,30,40
0.12428162632735539,L1B,Single Channel,5000,5000,30,40
0.12429731244018584,L2B,Single Channel,5000,5000,30,40
0.04893717834926725,L0DₓB,Single Channel,5000,5000,30,40
0.06472652454885065,L1DₓB,Single Channel,5000,5000,30,40
0.07591888316372215,L2DₓB,Single Channel,5000,5000,30,40
0.12440767833225752,L0x₀B,Single Channel,5000,5000,30,40
0.14017330765299338,L1x₀B,Single Channel,5000,5000,30,40
0.12425981098552018,L2x₀B,Single Channel,5000,5000,30,40
0.04847665130426577,L0x₀DₓB,Single Channel,5000,5000,30,40
0.10506162165578967,L1x₀DₓB,Single Channel,5000,5000,30,40
0.07575013018452241,L2x₀DₓB,Single Channel,5000,5000,30,40
0.13191058804306147,L0B,Single Channel,6000,5000,30,40
0.1318229200887582,L1B,Single Channel,6000,5000,30,40
0.13170315826839996,L2B,Single Channel,6000,5000,30,40
0.12897719381410502,L0DₓB,Single Channel,6000,5000,30,40
0.11278320483175862,L1DₓB,Single Channel,6000,5000,30,40
0.11414169833075313,L2DₓB,Single Channel,6000,5000,30,40
0.13113145405302798,L0x₀B,Single Channel,6000,5000,30,40
0.13099976444095235,L1x₀B,Single Channel,6000,5000,30,40
0.13087202221666516,L2x₀B,Single Channel,6000,5000,30,40
0.12794192163619844,L0x₀DₓB,Single Channel,6000,5000,30,40
0.1113867755762299,L1x₀DₓB,Single Channel,6000,5000,30,40
0.11271654504356571,L2x₀DₓB,Single Channel,6000,5000,30,40
0.12890130825551463,L0B,Single Channel,7000,5000,30,40
0.128812096681478,L1B,Single Channel,7000,5000,30,40
0.12879001200120532,L2B,Single Channel,7000,5000,30,40
0.07662807431162855,L0DₓB,Single Channel,7000,5000,30,40
0.09117473499783525,L1DₓB,Single Channel,7000,5000,30,40
0.09815696903415488,L2DₓB,Single Channel,7000,5000,30,40
0.13082174931196594,L0x₀B,Single Channel,7000,5000,30,40
0.14237445990374578,L1x₀B,Single Channel,7000,5000,30,40
0.13058153862082306,L2x₀B,Single Channel,7000,5000,30,40
0.08136431230674518,L0x₀DₓB,Single Channel,7000,5000,30,40
0.11773314684376764,L1x₀DₓB,Single Channel,7000,5000,30,40
0.1003158352142561,L2x₀DₓB,Single Channel,7000,5000,30,40
0.12496745757617188,L0B,Single Channel,8000,5000,30,40
0.12428104816632722,L1B,Single Channel,8000,5000,30,40
0.12400615200965963,L2B,Single Channel,8000,5000,30,40
0.040146577376654065,L0DₓB,Single Channel,8000,5000,30,40
0.05948608351510164,L1DₓB,Single Channel,8000,5000,30,40
0.07120535362219567,L2DₓB,Single Channel,8000,5000,30,40
0.12487001808669183,L0x₀B,Single Channel,8000,5000,30,40
0.14064364006682323,L1x₀B,Single Channel,8000,5000,30,40
0.12397537880744883,L2x₀B,Single Channel,8000,5000,30,40
0.03862699921290775,L0x₀DₓB,Single Channel,8000,5000,30,40
0.10366177619456514,L1x₀DₓB,Single Channel,8000,5000,30,40
0.07058543715829398,L2x₀DₓB,Single Channel,8000,5000,30,40
0.1308630468836635,L0B,Single Channel,9000,5000,30,40
0.13084940716909188,L1B,Single Channel,9000,5000,30,40
0.13092678165126778,L2B,Single Channel,9000,5000,30,40
0.10800653279718499,L0DₓB,Single Channel,9000,5000,30,40
0.11019314519903643,L1DₓB,Single Channel,9000,5000,30,40
0.1133381775249414,L2DₓB,Single Channel,9000,5000,30,40
0.13076618055879735,L0x₀B,Single Channel,9000,5000,30,40
0.14101268172207998,L1x₀B,Single Channel,9000,5000,30,40
0.13074284857578194,L2x₀B,Single Channel,9000,5000,30,40
0.1088693245661532,L0x₀DₓB,Single Channel,9000,5000,30,40
0.12122925690028828,L1x₀DₓB,Single Channel,9000,5000,30,40
0.11338440461828367,L2x₀DₓB,Single Channel,9000,5000,30,40
0.12392693224904841,L0B,Single Channel,10000,5000,30,40
0.12448696688086598,L1B,Single Channel,10000,5000,30,40
0.12484598458883506,L2B,Single Channel,10000,5000,30,40
0.07678222729757431,L0DₓB,Single Channel,10000,5000,30,40
0.10248907829776353,L1DₓB,Single Channel,10000,5000,30,40
0.1048317483800404,L2DₓB,Single Channel,10000,5000,30,40
0.12374320365283153,L0x₀B,Single Channel,10000,5000,30,40
0.12407827685742069,L1x₀B,Single Channel,10000,5000,30,40
0.12438980350813156,L2x₀B,Single Channel,10000,5000,30,40
0.07634418043247296,L0x₀DₓB,Single Channel,10000,5000,30,40
0.10119246804549195,L1x₀DₓB,Single Channel,10000,5000,30,40
0.10546351006877085,L2x₀DₓB,Single Channel,10000,5000,30,40
0.11984265721982569,L0B,Single Channel,1000,5000,30,50
0.11958346488228579,L1B,Single Channel,1000,5000,30,50
0.1197376732057864,L2B,Single Channel,1000,5000,30,50
0.08950323460681824,L0DₓB,Single Channel,1000,5000,30,50
0.09610014122473885,L1DₓB,Single Channel,1000,5000,30,50
0.10000004486739952,L2DₓB,Single Channel,1000,5000,30,50
0.1199909180299689,L0x₀B,Single Channel,1000,5000,30,50
0.11981138292592691,L1x₀B,Single Channel,1000,5000,30,50
0.11997807587386779,L2x₀B,Single Channel,1000,5000,30,50
0.09065365864018517,L0x₀DₓB,Single Channel,1000,5000,30,50
0.09654821151250646,L1x₀DₓB,Single Channel,1000,5000,30,50
0.10021305063267916,L2x₀DₓB,Single Channel,1000,5000,30,50
0.4205250015963227,L0B,Single Channel,2000,5000,30,50
0.4295763913605927,L1B,Single Channel,2000,5000,30,50
0.4405785139637997,L2B,Single Channel,2000,5000,30,50
0.1279044947766412,L0DₓB,Single Channel,2000,5000,30,50
0.12066755814321217,L1DₓB,Single Channel,2000,5000,30,50
0.1181507568903961,L2DₓB,Single Channel,2000,5000,30,50
0.42012608639632676,L0x₀B,Single Channel,2000,5000,30,50
0.4292221095274637,L1x₀B,Single Channel,2000,5000,30,50
0.44019242106693335,L2x₀B,Single Channel,2000,5000,30,50
0.12598924538243245,L0x₀DₓB,Single Channel,2000,5000,30,50
0.12091114081090619,L1x₀DₓB,Single Channel,2000,5000,30,50
0.11820683786139916,L2x₀DₓB,Single Channel,2000,5000,30,50
0.1191816237649592,L0B,Single Channel,3000,5000,30,50
0.11922642522320674,L1B,Single Channel,3000,5000,30,50
0.11956541220139735,L2B,Single Channel,3000,5000,30,50
0.08610216324292315,L0DₓB,Single Channel,3000,5000,30,50
0.09378206333318584,L1DₓB,Single Channel,3000,5000,30,50
0.09817476838943692,L2DₓB,Single Channel,3000,5000,30,50
0.11835665023596866,L0x₀B,Single Channel,3000,5000,30,50
0.11840892475256357,L1x₀B,Single Channel,3000,5000,30,50
0.11870590111517842,L2x₀B,Single Channel,3000,5000,30,50
0.0858964571709588,L0x₀DₓB,Single Channel,3000,5000,30,50
0.09338395738875559,L1x₀DₓB,Single Channel,3000,5000,30,50
0.09756902311717401,L2x₀DₓB,Single Channel,3000,5000,30,50
0.12333484338977527,L0B,Single Channel,4000,5000,30,50
0.12276680699072814,L1B,Single Channel,4000,5000,30,50
0.12261372251128748,L2B,Single Channel,4000,5000,30,50
0.10447611942440273,L0DₓB,Single Channel,4000,5000,30,50
0.1063126164721156,L1DₓB,Single Channel,4000,5000,30,50
0.10890999976679848,L2DₓB,Single Channel,4000,5000,30,50
0.12399819880722107,L0x₀B,Single Channel,4000,5000,30,50
0.12356925812340216,L1x₀B,Single Channel,4000,5000,30,50
0.12343779636573278,L2x₀B,Single Channel,4000,5000,30,50
0.10414302990984253,L0x₀DₓB,Single Channel,4000,5000,30,50
0.1062818090680739,L1x₀DₓB,Single Channel,4000,5000,30,50
0.10904495721240313,L2x₀DₓB,Single Channel,4000,5000,30,50
0.12538137342278644,L0B,Single Channel,5000,5000,30,50
0.12455432204604527,L1B,Single Channel,5000,5000,30,50
0.12426137643153795,L2B,Single Channel,5000,5000,30,50
0.23730729929927527,L0DₓB,Single Channel,5000,5000,30,50
0.11389639336492272,L1DₓB,Single Channel,5000,5000,30,50
0.11467273463088948,L2DₓB,Single Channel,5000,5000,30,50
0.1252241364836446,L0x₀B,Single Channel,5000,5000,30,50
0.12465891163684148,L1x₀B,Single Channel,5000,5000,30,50
0.12442137449910833,L2x₀B,Single Channel,5000,5000,30,50
0.23339001836268755,L0x₀DₓB,Single Channel,5000,5000,30,50
0.11391073605369306,L1x₀DₓB,Single Channel,5000,5000,30,50
0.11471574578426548,L2x₀DₓB,Single Channel,5000,5000,30,50
0.12147725426203876,L0B,Single Channel,6000,5000,30,50
0.12135923025723194,L1B,Single Channel,6000,5000,30,50
0.12142740525826307,L2B,Single Channel,6000,5000,30,50
0.10618773603044332,L0DₓB,Single Channel,6000,5000,30,50
0.1055005743828978,L1DₓB,Single Channel,6000,5000,30,50
0.10723008709162063,L2DₓB,Single Channel,6000,5000,30,50
0.12136040375243212,L0x₀B,Single Channel,6000,5000,30,50
0.12124877653974633,L1x₀B,Single Channel,6000,5000,30,50
0.12128929561840006,L2x₀B,Single Channel,6000,5000,30,50
0.10358437761940689,L0x₀DₓB,Single Channel,6000,5000,30,50
0.10400033309085076,L1x₀DₓB,Single Channel,6000,5000,30,50
0.10609492305110194,L2x₀DₓB,Single Channel,6000,5000,30,50
0.11785925187558009,L0B,Single Channel,7000,5000,30,50
0.11771341668902524,L1B,Single Channel,7000,5000,30,50
0.11791101158070103,L2B,Single Channel,7000,5000,30,50
0.08011246035021082,L0DₓB,Single Channel,7000,5000,30,50
0.08932057851656583,L1DₓB,Single Channel,7000,5000,30,50
0.09421665388972293,L2DₓB,Single Channel,7000,5000,30,50
0.11822543291880885,L0x₀B,Single Channel,7000,5000,30,50
0.11809645302318444,L1x₀B,Single Channel,7000,5000,30,50
0.11829176385688499,L2x₀B,Single Channel,7000,5000,30,50
0.08106229717726858,L0x₀DₓB,Single Channel,7000,5000,30,50
0.09191226335774433,L1x₀DₓB,Single Channel,7000,5000,30,50
0.0964175652067342,L2x₀DₓB,Single Channel,7000,5000,30,50
0.11940467760171677,L0B,Single Channel,8000,5000,30,50
0.11933010157643908,L1B,Single Channel,8000,5000,30,50
0.11971348862931519,L2B,Single Channel,8000,5000,30,50
0.08489482883252163,L0DₓB,Single Channel,8000,5000,30,50
0.09316566189607034,L1DₓB,Single Channel,8000,5000,30,50
0.09836988363250723,L2DₓB,Single Channel,8000,5000,30,50
0.11730838682783366,L0x₀B,Single Channel,8000,5000,30,50
0.11731656399220258,L1x₀B,Single Channel,8000,5000,30,50
0.11768754130694473,L2x₀B,Single Channel,8000,5000,30,50
0.08028990692188669,L0x₀DₓB,Single Channel,8000,5000,30,50
0.08935801041400822,L1x₀DₓB,Single Channel,8000,5000,30,50
0.09524471120081796,L2x₀DₓB,Single Channel,8000,5000,30,50
0.11771805856999071,L0B,Single Channel,9000,5000,30,50
0.11722041145968344,L1B,Single Channel,9000,5000,30,50
0.11721318215659754,L2B,Single Channel,9000,5000,30,50
0.08240108040612895,L0DₓB,Single Channel,9000,5000,30,50
0.08693963861971873,L1DₓB,Single Channel,9000,5000,30,50
0.09159827596493426,L2DₓB,Single Channel,9000,5000,30,50
0.11833110981229766,L0x₀B,Single Channel,9000,5000,30,50
0.1179200303011756,L1x₀B,Single Channel,9000,5000,30,50
0.11790805001783244,L2x₀B,Single Channel,9000,5000,30,50
0.08342715159947639,L0x₀DₓB,Single Channel,9000,5000,30,50
0.08584103455890568,L1x₀DₓB,Single Channel,9000,5000,30,50
0.09067314595039205,L2x₀DₓB,Single Channel,9000,5000,30,50
0.12025991591280245,L0B,Single Channel,10000,5000,30,50
0.12013191812208625,L1B,Single Channel,10000,5000,30,50
0.12026642320832154,L2B,Single Channel,10000,5000,30,50
0.0950031690515834,L0DₓB,Single Channel,10000,5000,30,50
0.10018085206467357,L1DₓB,Single Channel,10000,5000,30,50
0.10331108741211929,L2DₓB,Single Channel,10000,5000,30,50
0.11968832198881034,L0x₀B,Single Channel,10000,5000,30,50
0.11959675929952951,L1x₀B,Single Channel,10000,5000,30,50
0.11972625950711668,L2x₀B,Single Channel,10000,5000,30,50
0.09445550697631087,L0x₀DₓB,Single Channel,10000,5000,30,50
0.09998198343761015,L1x₀DₓB,Single Channel,10000,5000,30,50
0.10322567208145174,L2x₀DₓB,Single Channel,10000,5000,30,50
0.11049011610251007,L0B,Single Channel,1000,5000,30,60
0.11124978684574614,L1B,Single Channel,1000,5000,30,60
0.1114192123563021,L2B,Single Channel,1000,5000,30,60
0.07557622745531875,L0DₓB,Single Channel,1000,5000,30,60
0.09067274903884955,L1DₓB,Single Channel,1000,5000,30,60
0.0954069286827743,L2DₓB,Single Channel,1000,5000,30,60
0.11085925772125312,L0x₀B,Single Channel,1000,5000,30,60
0.11145450459169635,L1x₀B,Single Channel,1000,5000,30,60
0.1116161568458868,L2x₀B,Single Channel,1000,5000,30,60
0.07735495578611994,L0x₀DₓB,Single Channel,1000,5000,30,60
0.0907729778860522,L1x₀DₓB,Single Channel,1000,5000,30,60
0.09527958993674439,L2x₀DₓB,Single Channel,1000,5000,30,60
0.5575356146726806,L0B,Single Channel,2000,5000,30,60
0.5674010470572509,L1B,Single Channel,2000,5000,30,60
0.5740384550793057,L2B,Single Channel,2000,5000,30,60
0.3780099512257976,L0DₓB,Single Channel,2000,5000,30,60
0.3719641284203879,L1DₓB,Single Channel,2000,5000,30,60
0.37971217956473047,L2DₓB,Single Channel,2000,5000,30,60
0.5575022611296857,L0x₀B,Single Channel,2000,5000,30,60
0.5673787993026548,L1x₀B,Single Channel,2000,5000,30,60
0.5740299845691956,L2x₀B,Single Channel,2000,5000,30,60
0.37798079982150334,L0x₀DₓB,Single Channel,2000,5000,30,60
0.37197331493101354,L1x₀DₓB,Single Channel,2000,5000,30,60
0.3797551543453631,L2x₀DₓB,Single Channel,2000,5000,30,60
0.11035828469177351,L0B,Single Channel,3000,5000,30,60
0.11140086117038697,L1B,Single Channel,3000,5000,30,60
0.11180388985696296,L2B,Single Channel,3000,5000,30,60
0.07329086534487331,L0DₓB,Single Channel,3000,5000,30,60
0.09091036930298607,L1DₓB,Single Channel,3000,5000,30,60
0.09593832953083202,L2DₓB,Single Channel,3000,5000,30,60
0.1099849092156227,L0x₀B,Single Channel,3000,5000,30,60
0.11081384537123187,L1x₀B,Single Channel,3000,5000,30,60
0.11118815346185248,L2x₀B,Single Channel,3000,5000,30,60
0.07392241806040079,L0x₀DₓB,Single Channel,3000,5000,30,60
0.09024276245647743,L1x₀DₓB,Single Channel,3000,5000,30,60
0.09510633990096368,L2x₀DₓB,Single Channel,3000,5000,30,60
0.11276596743196579,L0B,Single Channel,4000,5000,30,60
0.11335659984689707,L1B,Single Channel,4000,5000,30,60
0.11343369733131961,L2B,Single Channel,4000,5000,30,60
0.08390839106229511,L0DₓB,Single Channel,4000,5000,30,60
0.09674714114648086,L1DₓB,Single Channel,4000,5000,30,60
0.10008770028854434,L2DₓB,Single Channel,4000,5000,30,60
0.11193052322138206,L0x₀B,Single Channel,4000,5000,30,60
0.11234353999930605,L1x₀B,Single Channel,4000,5000,30,60
0.11239819473980711,L2x₀B,Single Channel,4000,5000,30,60
0.0826955477762701,L0x₀DₓB,Single Channel,4000,5000,30,60
0.09525387697385362,L1x₀DₓB,Single Channel,4000,5000,30,60
0.09868768589962895,L2x₀DₓB,Single Channel,4000,5000,30,60
0.4425753619062512,L0B,Single Channel,5000,5000,30,60
0.4448125457701094,L1B,Single Channel,5000,5000,30,60
0.450438067614638,L2B,Single Channel,5000,5000,30,60
0.12949755805262325,L0DₓB,Single Channel,5000,5000,30,60
0.17949220130053617,L1DₓB,Single Channel,5000,5000,30,60
0.16910937404301218,L2DₓB,Single Channel,5000,5000,30,60
0.44256550896776925,L0x₀B,Single Channel,5000,5000,30,60
0.4447764920385229,L1x₀B,Single Channel,5000,5000,30,60
0.45043271492438164,L2x₀B,Single Channel,5000,5000,30,60
0.12948305451095055,L0x₀DₓB,Single Channel,5000,5000,30,60
0.17944785287519152,L1x₀DₓB,Single Channel,5000,5000,30,60
0.1690544336405747,L2x₀DₓB,Single Channel,5000,5000,30,60
0.1120062451121866,L0B,Single Channel,6000,5000,30,60
0.11285753204525653,L1B,Single Channel,6000,5000,30,60
0.11304396322567054,L2B,Single Channel,6000,5000,30,60
0.09605955752421234,L0DₓB,Single Channel,6000,5000,30,60
0.09881846833008129,L1DₓB,Single Channel,6000,5000,30,60
0.1008691034633001,L2DₓB,Single Channel,6000,5000,30,60
0.11219807484371308,L0x₀B,Single Channel,6000,5000,30,60
0.11287037872722068,L1x₀B,Single Channel,6000,5000,30,60
0.11301763131304718,L2x₀B,Single Channel,6000,5000,30,60
0.09560720333405681,L0x₀DₓB,Single Channel,6000,5000,30,60
0.09786441249140146,L1x₀DₓB,Single Channel,6000,5000,30,60
0.10017208232621265,L2x₀DₓB,Single Channel,6000,5000,30,60
0.11112790766326451,L0B,Single Channel,7000,5000,30,60
0.1120463707693682,L1B,Single Channel,7000,5000,30,60
0.11232326168813483,L2B,Single Channel,7000,5000,30,60
0.07079525236841114,L0DₓB,Single Channel,7000,5000,30,60
0.08870751287079932,L1DₓB,Single Channel,7000,5000,30,60
0.09437236902045633,L2DₓB,Single Channel,7000,5000,30,60
0.11413726420621978,L0x₀B,Single Channel,7000,5000,30,60
0.11484546947466504,L1x₀B,Single Channel,7000,5000,30,60
0.11507243772895992,L2x₀B,Single Channel,7000,5000,30,60
0.08155674861512503,L0x₀DₓB,Single Channel,7000,5000,30,60
0.09497964275236931,L1x₀DₓB,Single Channel,7000,5000,30,60
